-0.277350098112615,0,-0.832050294337844,0,0.277350098112615,0.277350098112615,0.277350098112615
-0.277350098112614,0,0,-0.832050294337844,0.277350098112615,0.277350098112615,0.277350098112615
0,0,0,0,0,0,-1
0,0,0,0,0,-1,0
0,0,0,0,-1,0,0
-1,0,0,0,0,0,0
-0.377964473009227,0,0,0,-0.755928946018454,0.377964473009227,0.377964473009227
-0.632455532033676,0,0,0,-0.316227766016838,-0.316227766016838,0.632455532033676
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,0,0,1,0,0,0
0,0,0,0,0,1,0
0,0,0,0,0,0,1
0.377964473009227,0,0,0,0.755928946018454,-0.377964473009227,-0.377964473009227
0.632455532033676,0,0,0,0.316227766016838,0.316227766016838,-0.632455532033676
-0.755928946018454,-0.566946709513841,0,0,0.188982236504614,0.188982236504614,0.188982236504614
1,0,0,0,0,0,0
