0,0,0,0,0,-1,0
0,0,0,0,-1,0,0
0,0,0,-1,0,0,0
0,0,-1,0,0,0,0
0,-1,0,0,0,0,0
-1,0,0,0,0,0,0
-0.666666666666667,-0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0
-0.480384461415261,-0.480384461415261,-0.480384461415261,0.320256307610174,0.320256307610174,0.320256307610174,0
-0.342997170285018,-0.342997170285018,-0.342997170285018,-0.342997170285018,0.514495755427527,0.514495755427527,0
-0.218217890235992,-0.218217890235992,-0.218217890235992,-0.218217890235992,-0.218217890235992,0.87287156094397,0
0.738548945875996,0.123091490979333,0.123091490979333,0.123091490979333,0.123091490979333,0.123091490979333,-0.615457454896664
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,0,0,1,0,0,0
0,0,0,0,1,0,0
0,0,0,0,0,0,1
-0.179605302026775,-0.179605302026775,-0.179605302026775,-0.179605302026775,-0.179605302026775,-0.179605302026775,0.898026510133874
0.666666666666667,0.666666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0
0.480384461415261,0.480384461415261,0.480384461415261,-0.320256307610174,-0.320256307610174,-0.320256307610174,0
0.342997170285018,0.342997170285018,0.342997170285018,0.342997170285018,-0.514495755427527,-0.514495755427527,0
0.218217890235992,0.218217890235992,0.218217890235992,0.218217890235992,0.218217890235992,-0.87287156094397,0
