0.277350098112615,0.277350098112615,0.277350098112615,0.277350098112615,-0.832050294337843,0,0
0,0,0,0,0,0,-1
0,0,0,0,0,-1,0
0,0,0,-1,0,0,0
0,0,-1,0,0,0,0
0,-1,0,0,0,0,0
-1,0,0,0,0,0,0
-0.632455532033676,-0.632455532033676,0.316227766016838,0.316227766016838,0,0,0
-0.377964473009227,-0.377964473009227,-0.377964473009227,0.755928946018455,0,0,0
0.277350098112614,0.277350098112614,0.277350098112614,0.277350098112614,0,-0.832050294337844,0
0.674199862463242,0.269679944985297,0.269679944985297,0.269679944985297,0,-0.404519917477945,-0.404519917477945
0,0,0,0,1,0,0
-0.342997170285018,-0.342997170285018,-0.342997170285018,-0.342997170285018,0,0.514495755427526,0.514495755427526
0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,0,0,0
0.377964473009227,0.377964473009227,0.377964473009227,-0.755928946018455,0,0,0
-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,0,0.832050294337844,0
