0.674199862463242,0.674199862463242,-0.134839972492648,-0.134839972492648,-0.134839972492648,-0.134839972492648,-0.134839972492648
0,0,0,0,0,-1,0
0,0,0,0,-1,0,0
0,0,0,-1,0,0,0
0,-1,0,0,0,0,0
-1,0,0,0,0,0,0
0.577350269189626,0.577350269189626,-0.577350269189626,0,0,0,0
0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,0,0,0
0.654653670707977,0.654653670707977,-0.218217890235992,-0.218217890235992,-0.218217890235992,0,0
0.666666666666667,0.666666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0
0,0,1,0,0,0,0
0,0,0,1,0,0,0
0,0,0,0,1,0,0
0,0,0,0,0,1,0
0,0,0,0,0,0,1
-0.577350269189626,-0.577350269189626,0.577350269189626,0,0,0,0
-0.632455532033676,-0.632455532033676,0.316227766016838,0.316227766016838,0,0,0
-0.654653670707977,-0.654653670707977,0.218217890235992,0.218217890235992,0.218217890235992,0,0
-0.666666666666667,-0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0
1,0,0,0,0,0,0
